ProductId,SkuId,EAN,Brand,Category,Imageurl1,Imageurl2,Imageurl3,Imageurl4,Imageurl5,StockQuantity,StockStatus,Title,Description,NormalPriceWithoutVAT,VATRate,AttributeColor,Currency,PackageWeight,Manufacturer
PSTND32,PSTND32,842893101491,Pyle,Electronics > Audio > Audio Accessories > Speaker Accessories > Speaker Stands & Mounts,https://pyleaudio.com/1000/PSTND32.jpg,https://pyleaudio.com/1000/PSTND32_02.jpg,https://pyleaudio.com/1000/PSTND32_03.jpg,https://pyleaudio.com/1000/PSTND32_04.jpg,https://pyleaudio.com/1000/PSTND32_05.jpg,435,INSTOCK,"Dual Studio Monitor Speaker Stand Mounts, Universal Device Stands, Pair",The Pyle Dual Studio Monitor Speaker Stand Mounts Universal Device Stands Pair - Universal Monitor Speaker Stands - Rugged Durable & Reliable - Anti-Slip Rubber Grip Speaker Pads - Easy Telescoping Height Adjustment - Safety Support Pin Assures Structural Stability - Reinforced Solid Seam Arc-Welded Metal Construction - Stable Tripod Base with Rubber-Capped Feet - Lock-Tight Tension Knob - Folds for Storage & Portability - Used for Home and Professional Applications - Perfect for Studio Recording & On-Stage DJ Performances - Technical Specs: - Height Adjustment Size: 34.0 to 53.0 -inches - Metal Platform Base Size (L x W): 8.9 x 8.9 -inches - Speaker Base Plate Thickness: 2mm - Construction Materials: Engineered Steel.<p><strong>Features:</strong></p><ul> <li>Universal Monitor Speaker Stands <li>Rugged Durable & Reliable <li>Anti-Slip Rubber Grip Speaker Pads <li>Easy Telescoping Height Adjustment <li>Safety Support Pin Assures Structural Stability <li>Reinforced Solid Seam Arc-Welded Metal Construction <li>Stable Tripod Base with Rubber-Capped Feet <li>Lock-Tight Tension Knob <li>Folds for Storage & Portability <li>Used for Home and Professional Applications <li>Perfect for Studio Recording & On-Stage DJ Performances <br> <br> </ul><p><strong>Technical Specs:</strong></p><ul> <li>Height Adjustment Size: 34.0 to 53.0 -inches <li>Metal Platform Base Size (L x W): 8.9 x 8.9 -inches <li>Speaker Base Plate Thickness: 2mm <li>Construction Materials: Engineered Steel <li>Weight Capacity: 90 lbs. -Each <li>Single Speaker Stand Weight: 6.1 lbs. -Each <li>*Some Assembly Required </ul><h5>Whats In The Box</h5><li>Dual Studio Monitor Speaker Stand Mounts,39.99,21,Black,EUR,6599,Sound Around Inc
PSTND35,PSTND35,68888754125,Pyle,Electronics > Audio > Audio Accessories > Speaker Accessories > Speaker Stands & Mounts,https://pyleaudio.com/1000/PSTND35(1).jpg,https://pyleaudio.com/1000/PSTND35(2).jpg,https://pyleaudio.com/1000/PSTND35(3).jpg,https://pyleaudio.com/1000/PSTND35(4).jpg,https://pyleaudio.com/1000/PSTND35(5).jpg,0,OUTOFSTOCK,Studio Speaker Stands - Pro Audio Bookshelf / Monitor Speaker Stand Mounts (Height Adjustable),The Pyle Pro Audio Monitor Speaker Stands provide rugged and reliable speaker placement. Dual floor-standing speaker mount designs are used for a wide variety of speakers in professional studio or home theater applications. The heavy-duty speaker stands securely hold monitor speakers satellite speakers or computer desktop speakers -- to perfectly position your sound for optimal audio performance. Universal mount design allows for stable and secure speaker placement with triangle base floor spikes. Enjoy pro audio sound performance with the Pyle Studio Monitor / Bookshelf Speaker Stands.<p><strong>Features:</strong></p><ul> <li>Pro Audio Bookshelf / Monitor Speaker Stands <li>Universal Large Speaker Mount Design <li>Floor-Standing Speaker Stand Style <li>Rugged Durable & Reliable Metal Construction <li>Integrated Cable Clip for Running Speaker / Power Cables <li>Height Adjustable with Clamp-Style Knob <li>Stable Three-Point Triangle Base with Floor Spikes <li>Anti-Slip Speaker Grip Pad 2mm <li>Used for Monitor Speakers Desktop Computer Speakers Satellite Speakers Bookshelf Speakers <li>Perfect for Pro Audio Home Theater Studio Surround Sound Applications <li>*Some Assembly Required </ul><p><strong>Technical Specs:</strong></p><ul> <li>Height Adjustment: 26- 52 -inches <li>Platform: 9 Square Platform with 2mm Thick Non-Slip Pad <li>Bottom Triangle Base Size (L x W x H): 14.4 x 14.4 x 1.3 -inches <li>Max. Weight Capacity: Up to 90 lbs.</ul><h5>Whats In The Box</h5>(2) Monitor Speaker Stands,39.99,21,Black,EUR,7211,Sound Around Inc
PSTND35.5,PSTND35.5,842893117768,Pyle,Electronics > Audio > Audio Accessories > Speaker Accessories > Speaker Stands & Mounts,https://pyleaudio.com/1000/PSTND35.5(1).jpg,https://pyleaudio.com/1000/PSTND35.5(2).jpg,https://pyleaudio.com/1000/PSTND35.5(3).jpg,https://pyleaudio.com/1000/PSTND35.5(4).jpg,https://pyleaudio.com/1000/PSTND35.5(5).jpg,321,OUTOFSTOCK,"Height Adjustable Monitor Speaker Stands, Heavy-Duty, Telescoping",The Pyle PSTND35 heavy duty studio monitor speaker stand pair are designed to hold your speakers without worry. Perfect for on-stage in studio or at home. Made of solid metal with arc-welded seems for structural dependability. Four locking height adjustment positions (Height Adjustment: 26- 52). Triangle base with floor spikes to assure stability. Sold as pair.<!-- TABS --> <!--Details--><h5>DETAILS</h5><li>Pair of Monitor Speaker Stands for Large Heavy-Duty Speakers <li>Telescoping Column for Height Adjustment <li>Metal Speaker Platform <li>Solid Seam Arc-Welded Construction <li>Stable Three-Point Triangle Base with Floor Spikes <li>Safety Support Pin Assures Structural Stability <li>Attractive Design Incorporating Cable Clip <li>Height Adjustment: 26- 52 <li>Weight Capacity: 90lbs. <li>Platform: 9 Square Platform with 2mm Thick Non-Slip Pad <li>Base Plate:18x 18 x 18 <li>Color: Black Coat Finish</ul>,39.99,21,,EUR,7211,Sound Around Inc
PTVSTNDPT3215,PTVSTNDPT3215,68888770187,Pyle,Electronics > Video > Video Accessories > Projector Accessories > Projection & Tripod Skirts,https://pyleaudio.com/1000/PTVSTNDPT3215(1).jpg,https://pyleaudio.com/1000/PTVSTNDPT3215(2).jpg,https://pyleaudio.com/1000/PTVSTNDPT3215(3).jpg,https://pyleaudio.com/1000/PTVSTNDPT3215(4).jpg,https://pyleaudio.com/1000/PTVSTNDPT3215(5).jpg,0,OUTOFSTOCK,"Tripod TV Stand - Portable Flat Panel Television & Monitor TV Mount Stand, Height Adjustable (for TVs up to 32)",The Pyle Portable Tripod TV Stand - Universal Television & Flat Panel Monitor Stand Mount (for Display Screens up to 32) - Universal Standard VESA Mount - Compatible with All of Todays Latest TVs Monitors Display Screens - Tilt & Height Adjustable with Locking Mechanism - Hassle-Free & Portable Screen Display Placement - Foldable Tripod Design for Easy Setup & Storage - Heavy Duty Rugged & Reliable - Reinforced Metal Construction - Anti-Slip Padded Rubber Legs - Works with LCD LED Smart 3D Plasma Flat Panel TVs etc. - Perfect for the Home Office Classroom or Studio - Technical Specs: - Maximum TV Size Compatibility: Up to 32 -inches - VESA Compatibility: 200x200 220x220 - Height Adjustment: 43.3 - 56.1 -inches - Tilt Adjustment: -5 - 25 Degrees - Construction Material: Steel Alloy - Folded Dimensions: 38.6 x 4.7 x 30.9 -inches - Total Assembled Dimensions: 9.0 x 4.9 x 29.1 -inches.<p><strong>Features:</strong></p><ul> <li>Portable TV Stand <li>Universal Standard VESA TV Mount Compatible <li>Quick Setup & Hassle-Free Screen Display Placement <li>Compatible with All of Todays Latest TVs Monitors Display Screens <li>Tilt & Height Adjustable with Locking Mechanism <li>Reinforced Metal Construction <li>Anti-Slip Padded Rubber Legs <li>Heavy-Duty Rugged & Reliable <li>Foldable TV Tripod Design for Easy Setup & Storage <li>Works with LCD LED Smart 3D Plasma Flat Panel TVs etc. <li>Perfect for the Home Office Classroom or Studio </ul><p><strong>Technical Specs:</strong></p><ul> <li>TV Size Compatibility: Up to 32 -inches Maximum <li>VESA Compatibility: 75 X 75 100 X 100 200 X 100 200 X 200 <li>Height Adjustment: 43.3 - 56.1 -inches <li>Tilt Adjustment: -5 - 25 Degrees <li>Construction Material: Steel Alloy <li>Steel Tube Thickness: 0.6mm (0.02) <li>Max. Weight Load Capacity: 88.8 lbs. <li>Folded Dimensions: 8.6 x 4.7 x 30.9 -inches <li>Total Assembled Dimensions: 9.0 x 4.9 x 29.1 -inches</ul>,24.99,21,Black,EUR,2948,Sound Around Inc
PLCTND44,PLCTND44,68888770149,Pyle,Cameras & Optics > Photography > Lighting & Studio > Studio Stand & Mount Accessories,https://pyleaudio.com/1000/PLCTND44.jpg,https://pyleaudio.com/1000/PLCTND44(2).jpg,https://pyleaudio.com/1000/PLCTND44(3).jpg,https://pyleaudio.com/1000/PLCTND44(4).jpg,https://pyleaudio.com/1000/PLCTND44(5).jpg,377,OUTOFSTOCK,Compact & Portable Lectern Podium | Speech & Presentation Stand | Adjustable Floor Standing Style,The Pyle Compact & Portable Lectern Podium | Speech & Presentation Stand | Adjustable Floor Standing Style - Floor Podium / Presentation Stand - Lightweight & Portable Size For Quick Setup - Slanted Top Platform for Devices or Reading Notes - Rugged Reliable & Ergonomic Design - Convenient Height Adjustment - Detachable Floor-Leveling Feet Base Bolts - Perfect for School Office or Studio Use - Technical Specs: - Construction Materials: Steel Alloy Engineered MDF - Height Adjustment Size: 28.3 - 46.5 - Slanted (Top) Shelf Size (W x D): 22.4 - 17.7 - *Some Assembly Required.<p><strong>Features:</strong></p><ul> <li>Floor Podium / Presentation Stand <li>Lightweight & Portable Size For Quick Setup <li>Slanted Top Platform for Devices or Reading Notes <li>Rugged Reliable & Ergonomic Design <li>Convenient Height Adjustment <li>Detachable Floor-Leveling Feet Base Bolts <li>Perfect for School Office or Studio Use </ul><p><strong>Technical Specs:</strong></p><ul> <li>Construction Materials: Steel Alloy Engineered MDF <li>Height Adjustment Size: 28.3 - 46.5 <li>Slanted (Top) Shelf Size (W x D): 22.4 - 17.7 <li>*Some Assembly Required</ul>,33.99,21,,EUR,7710,Sound Around Inc
PCRBDR21,PCRBDR21,842893117232,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Loading Ramps,https://pyleaudio.com/1000/PCRBDR21(1).jpg,https://pyleaudio.com/1000/PCRBDR21(2).jpg,https://pyleaudio.com/1000/PCRBDR21(3).jpg,https://pyleaudio.com/1000/PCRBDR21(4).jpg,https://pyleaudio.com/1000/PCRBDR21(5).jpg,81,INSTOCK,Car/Truck Curb Ramps - Driveway Rubber Threshold Car Curb-Side Bridges,Pyle Vehicle Curb Threshold Ramps - Car/Truck Curb Ramps - Vehicle Curb-Side Bridge Tracks (Pair) - Rugged & Heavy Duty Design - Track Piece 4 ft. Length (Each) - Marine Grade Waterproof-Rated Construction - Textured-Style Surface for Increased Friction / Traction - Integrated Cut-Out Holes for Permanent Mounting Optional - Used for Un-Even Curbs Driveways Gutters Garages Sidewalks - Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift - For Home Office & Business Applications - Indoor / Outdoor Use - (2) Car Curb Ramps - Load Capacity: 11000 lbs. MAX - Construction Material: Engineered Synthetic Rubber - Total Ramp Size (L x W x H): 48.0 x 16.0 x 2.6 -inches (Each).<p><strong>Features:</strong></p><ul> <li>Vehicle Curb-Side Ramps <li>Car & Truck Threshold Bridge Track Style <li>Rugged & Heavy Duty Design <li>Track Piece 4 ft. Length (Each) <li>Marine Grade Waterproof-Rated Construction <li>Textured-Style Surface for Increased Friction / Traction <li>Integrated Cut-Out Holes for Permanent Mounting Optional <li>Used for Un-Even Curbs Driveways Gutters Garages Sidewalks <li>Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift <li>For Home Office & Business Applications <li>Indoor / Outdoor Use </ul><p><strong>Whats in the Box:</strong></p><ul> <li>(2) Car Curb Ramps </ul><p><strong>Technical Specs:</strong></p><ul> <li>Load Capacity: 11000 lbs. MAX <li>Construction Material: Engineered Synthetic Rubber <li>Total Ramp Size (L x W x H): 48.0x 16.0 x 2.6 -inches (Each) </ul><h5>Whats In The Box</h5><li>(2) Car Curb Ramps,88.99,21,Black,EUR,42190,Sound Around Inc
PCRBDR23,PCRBDR23,68888777735,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Loading Ramps,https://pyleaudio.com/1000/PCRBDR23(1).jpg,https://pyleaudio.com/1000/PCRBDR23(2).jpg,https://pyleaudio.com/1000/PCRBDR23(3).jpg,https://pyleaudio.com/1000/PCRBDR23(4).jpg,https://pyleaudio.com/1000/PCRBDR23(5).jpg,46,INSTOCK,Car/Truck Curb Ramps - Driveway Rubber Threshold Car Curb-Side Bridges (3-Pcs.),The Pyle Car/Truck Curb Ramps - Vehicle Curb-Side Bridge Kit (3-Pcs.) - Vehicle Curb-Side Ramp Set - Rugged & Heavy Duty Design - 3-Section Pieces Up to 12 ft. Length - Marine Grade Waterproof-Rated Construction - Textured-Style Surface for Increased Friction / Traction - Integrated Cut-Out Holes for Permanent Mounting Optional - Ability to Fasten & Interconnect Multiple Ramps Pieces - *Connecting Dowels / Pins Not Included - Used for Un-Even Curbs Driveways Gutters Garages Sidewalks - Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift - For Home Office & Business Applications - Indoor / Outdoor Use - Whats in the Box: - (3) Curb Ramps - Technical Specs: - Load Capacity: 11000 lbs. MAX - Construction Materials: Engineered Synthetic Rubber.<p><strong>Features:</strong></p><ul> <li>Vehicle Curb-Side Ramp Set <li>Rugged & Heavy Duty Design <li>3-Section Pieces Up to 12 ft. Length <li>Marine Grade Waterproof-Rated Construction <li>Textured-Style Surface for Increased Friction / Traction <li>Integrated Cut-Out Holes for Permanent Mounting Optional <li>Ability to Fasten & Interconnect Multiple Ramps Pieces <li>*Connecting Dowels / Pins Not Included <li>Used for Un-Even Curbs Driveways Gutters Garages Sidewalks <li>Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift <li>For Home Office & Business Applications <li>Indoor / Outdoor Use </ul><p><strong>Whats in the Box:</strong></p><ul> <li> (3) Curb Ramps </ul><p><strong>Technical Specs:</strong></p><ul> <li>Load Capacity: 11000 lbs. MAX <li>Construction Materials: Engineered Synthetic Rubber <li>Recommended Interconnecting Dowel / Pin Size: 12mm Diameter 110mm Length <li>Individual Ramp Size (L x W x H): 48.0x 16.0 x 2.6 -inches (Each) <li>Total Assembled Length: 144.0 -inches (12 ft.) <li>Individual Ramp Weight: 46 lbs. (Each)</ul><h5>Whats In The Box</h5><li>(3) Driveway Curb Ramps,137.99,21,Black,EUR,68027,Sound Around Inc
PCRBDR24,PCRBDR24,68888777742,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Loading Ramps,https://i.imgur.com/EB7FGL9.jpeg,https://i.imgur.com/56RDWLs.jpeg,https://i.imgur.com/6kYzq1F.jpeg,https://i.imgur.com/j5U2tGu.jpeg,https://i.imgur.com/ZAtGd39.jpeg,19,INSTOCK,Car/Truck Curb Ramp - Driveway Rubber Threshold Car Curb-Side Bridge,The Pyle Car/Truck Curb Ramp - Vehicle Curb-Side Bridge - Vehicle Curb-Side Ramp - Rugged & Heavy Duty Design - Single Track Piece 4 ft. Length - Marine Grade Waterproof-Rated Construction - Textured-Style Surface for Increased Friction / Traction - Integrated Cut-Out Holes for Permanent Mounting Optional - Used for Un-Even Curbs Driveways Gutters Garages Sidewalks - Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift - For Home Office & Business Applications - Indoor / Outdoor Use - Technical Specs: - Load Capacity: 11000 lbs. MAX - Construction Materials: Engineered Synthetic Rubber - Ramp Size (L x W x H): 48.0x 16.0 x 2.6 -inches.<p><strong>Features:</strong></p><ul> <li>Vehicle Curb-Side Ramp <li>Rugged & Heavy Duty Design <li>Single Track Piece 4 ft. Length <li>Marine Grade Waterproof-Rated Construction <li>Textured-Style Surface for Increased Friction / Traction <li>Integrated Cut-Out Holes for Permanent Mounting Optional <li>Used for Un-Even Curbs Driveways Gutters Garages Sidewalks <li>Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift <li>For Home Office & Business Applications <li>Indoor / Outdoor Use </ul><p><strong>Technical Specs:</strong></p><ul> <li>Load Capacity: 11000 lbs. MAX <li>Construction Materials: Engineered Synthetic Rubber <li>Ramp Size (L x W x H): 48.0x 16.0 x 2.6 -inches</ul><h5>Whats In The Box</h5><li>Curb Ramp,47.99,21,Black,EUR,21837,Sound Around Inc
PCRBDR24.5,PCRBDR24.5,842893112435,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Loading Ramps,https://pyleaudio.com/1000/PCRBDR24.5.jpg,https://pyleaudio.com/1000/PCRBDR24_02.jpg,https://pyleaudio.com/1000/PCRBDR24_03.jpg,https://pyleaudio.com/1000/PCRBDR24_04.jpg,https://pyleaudio.com/1000/PCRBDR24_05.jpg,35,INSTOCK,Car/Truck Curb Ramp - Driveway Rubber Threshold Car Curb-Side Bridge,The Pyle Car/Truck Curb Ramp - Vehicle Curb-Side Bridge - Vehicle Curb-Side Ramp - Rugged & Heavy Duty Design - Single Track Piece 4 ft. Length - Marine Grade Waterproof-Rated Construction - Textured-Style Surface for Increased Friction / Traction - Integrated Cut-Out Holes for Permanent Mounting Optional - Used for Un-Even Curbs Driveways Gutters Garages Sidewalks - Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift - For Home Office & Business Applications - Indoor / Outdoor Use - Technical Specs: - Load Capacity: 11000 lbs. MAX - Construction Materials: Engineered Synthetic Rubber - Ramp Size (L x W x H): 48.0x 16.0 x 2.6 -inches.<p><strong>Features:</strong></p><ul> <li>Vehicle Curb-Side Ramp <li>Rugged & Heavy Duty Design <li>Single Track Piece 4 ft. Length <li>Marine Grade Waterproof-Rated Construction <li>Textured-Style Surface for Increased Friction / Traction <li>Integrated Cut-Out Holes for Permanent Mounting Optional <li>Used for Un-Even Curbs Driveways Gutters Garages Sidewalks <li>Universal Vehicle Application: for Car Truck Trailer RV Hi-Lo Forklift <li>For Home Office & Business Applications <li>Indoor / Outdoor Use </ul><p><strong>Technical Specs:</strong></p><ul> <li>Load Capacity: 11000 lbs. MAX <li>Construction Materials: Engineered Synthetic Rubber <li>Ramp Size (L x W x H): 48.0x 16.0 x 2.6 -inches</ul><h5>Whats In The Box</h5><li>Driveway Car Curb Ramp,47.99,21,Black,EUR,21837,Sound Around Inc
PCRBDR27,PCRBDR27,68888777759,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Loading Ramps,https://pyleaudio.com/1000/PCRBDR27.jpg,https://pyleaudio.com/1000/PCRBDR27(2).jpg,https://pyleaudio.com/1000/PCRBDR27(3).jpg,https://pyleaudio.com/1000/PCRBDR27(4).jpg,https://pyleaudio.com/1000/PCRBDR27(5).jpg,0,OUTOFSTOCK,"Heavy Duty Rubber Curb Ramp - Portable & Flexible Vehicle Curb-Side Bridge Kit, Integrated Cut-Out Holes for Permanent Mounting, Optional Mounting Hardware Bolts Not Included (Pair)",<p><strong>Features: </strong></p><ul> <li>Made of Industrial Grade Compound Plastic Material (PP) <li>Vehicle Curb-Side Ramp Set <li>Rugged & Heavy Duty Design <li>Angled Section Tracks 4.1 <li>Marine Grade Waterproof-Rated Construction <li>Textured-Style Surface for Increased Friction/Traction <li>Used for Uneven Curbs Home Driveways Garages Sidewalks <li>Universal Vehicle Application: for Car Truck Hi-Lo Forklift </ul><p><strong>Whats in the Box: </strong></p><ul> <li> (2) Vehicle Curb Ramps </ul><p><strong>Technical Specs: </strong></p><ul> <li>Hole size: 0.51 -inches <li>Thread size: M8-M12 <li>Recommended Mounting Bolt Size: 10cm Length 10mm Diameter <li>Load Capacity: 6600 lbs. MAX <li>Construction Material: Molded Industrial Grade Compound Plastic <li>Individual Ramp Size (L x W x H): 20.0x 10.6 x 4.1 -inches (each) </ul><h5>Whats In The Box</h5><li> (2) Vehicle Curb Ramps,25.99,21,,EUR,3537,Sound Around Inc
PCRSTP11,PCRSTP11,842893117157,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Safety & Security > Vehicle Safety Equipment > Vehicle Wheel Chocks,https://pyleaudio.com/1000/PCRSTP11.jpg,https://pyleaudio.com/1000/PCRSTP11(2).jpg,https://pyleaudio.com/1000/PCRSTP11(3).jpg,https://pyleaudio.com/1000/PCRSTP11(4).jpg,https://pyleaudio.com/1000/PCRSTP11(5).jpg,272,INSTOCK,"Vehicle Wheel Stop - Car & Truck Parking Curb Tire Stop, Heavy Duty Rubber Parking Tire Block",<p><strong>Features:</strong></p><ul> <li>Rugged Durable Reliable Wheel Stop <li>Heavy-Duty Reinforced Curb Tire Construction <li>Provides Convenient Vehicle Parking Assistance <li>Universal Placement Perfect for Garage Driveway Parking Lot <li>High-Visibility Bright Yellow Reflective Safety Strip <li>Marine Grade Waterproof & Weather-Resistant Design <li>Hassle-Free Tire Stoppers Designed to Be Placed on the Ground Floor <li>Integrated Mounting Holes for Permanent Installation <li>Front or Rear Vehicle Tire Application <li>Can be Used on Asphalt Gravel and Uneven Surfaces <li>Used for Car Truck Bus Van Trailer RV Forklift & More </ul><p><strong>Technical Specs:</strong></p><ul> <li>*Mounting Hardware Not Included <li>Mounting Hole Sizes: 12mm Top Opening 10mm Bottom <li>Recommended Bolt Installation (Asphalt/Cement): 10cm Length 10mm Diameter <li>Maximum Load Capacity: Up to 33000 lbs. <li>Construction Material: High-Density Engineered Rubber <li>Total Wheel Stop Size (L x W x H): 21.7 x 5.9 x 3.5 -inches</ul><h5>Whats In The Box</h5><li>Heavy-Duty Parking Curb Tire Stop,16.99,21,Black,EUR,4961,Sound Around Inc
PCRSTP11X2,PCRSTP11X2,842893123516,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Safety & Security > Vehicle Safety Equipment > Vehicle Wheel Chocks,https://pyleaudio.com/1000/PCRSTP11X2.jpg,https://pyleaudio.com/1000/PCRSTP11X2(2).jpg,https://pyleaudio.com/1000/PCRSTP11X2(3).jpg,https://pyleaudio.com/1000/PCRSTP11X2(4).jpg,https://pyleaudio.com/1000/PCRSTP11X2(5).jpg,57,INSTOCK,"Vehicle Wheel Stop - Car & Truck Parking Curb Tire Stop, Heavy Duty Rubber Parking Tire Block (Set of 2)",<p><strong>Features:</strong></p><ul> <li>Rugged Durable Reliable Wheel Stop <li>Heavy-Duty Reinforced Curb Tire Construction <li>Provides Convenient Vehicle Parking Assistance <li>Universal Placement Perfect for Garage Driveway Parking Lot <li>High-Visibility Bright Yellow Reflective Safety Strip <li>Marine Grade Waterproof & Weather-Resistant Design <li>Hassle-Free Tire Stoppers Designed to Be Placed on the Ground Floor <li>Integrated Mounting Holes for Permanent Installation <li>Front or Rear Vehicle Tire Application <li>Can be Used on Asphalt Gravel and Uneven Surfaces <li>Used for Car Truck Bus Van Trailer RV Forklift & More </ul><p><strong>Whats in the Box:</strong></p><ul> <li>(2) Vehicle Wheel Stop </ul><p><strong>Technical Specs:</strong></p><ul> <li>*Mounting Hardware Not Included <li>Mounting Hole Sizes: 12mm Top Opening 10mm Bottom <li>Recommended Bolt Installation (Asphalt/Cement): 10cm Length 10mm Diameter <li>Maximum Load Capacity: Up to 33000 lbs. <li>Construction Material: High-Density Engineered Rubber <li>Total Wheel Stop Size (L x W x H): 21.7 x 5.9 x 3.5 -inches</ul><h5>Whats In The Box</h5><b>Whats in the Box:</b> <li>(2) Vehicle Wheel Stop,26.99,21,Black,EUR,9932,Sound Around Inc
PCRSTP11X4,PCRSTP11X4,842893123523,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Safety & Security > Vehicle Safety Equipment > Vehicle Wheel Chocks,https://pyleaudio.com/1000/PCRSTP11X4.jpg,https://pyleaudio.com/1000/PCRSTP11X4(2).jpg,https://pyleaudio.com/1000/PCRSTP11X4(3).jpg,https://pyleaudio.com/1000/PCRSTP11X4(4).jpg,https://pyleaudio.com/1000/PCRSTP11X4(5).jpg,246,INSTOCK,"Vehicle Wheel Stop - Car & Truck Parking Curb Tire Stop, Heavy Duty Rubber Parking Tire Block (Set of 4)","Designed for universal placement and maximum versatility, these wheel stops are ideal for a wide range of parking environments, including garages, driveways, shopping malls, commercial lots, and warehouses. Whether you're managing cars, trucks, buses, vans, trailers, or even forklifts, these wheel stops provide reliable and effective vehicle positioning. Built from premium high-density engineered rubber, they offer excellent durability and resistance to compression, ensuring long-lasting performance on asphalt, gravel, and concrete surfaces. Bright yellow reflective strips enhance visibility, especially at night or in low-light conditions, helping reduce the risk of accidents by offering clear parking guidance. Despite their compact size of 21.7 inches long, 5.9 inches wide, and 3.5 inches high, each piece supports an impressive load capacity of up to 33,000 pounds—making them suitable even for low-clearance vehicles. A full set of four wheel stops weighs 44.54 pounds, combining strength with space-saving efficiency. Weather-resistant and designed to withstand UV rays, moisture, and extreme temperatures, they feature integrated mounting holes (12mm top, 10mm bottom) for secure, permanent installation using recommended bolts. These wheel stops offer a dependable, professional solution for controlled parking in virtually any setting.",47.99,21,Black,EUR,20200,Sound Around Inc
PCRSTP14,PCRSTP14,842893117164,Pyle,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Safety & Security > Vehicle Safety Equipment > Vehicle Wheel Chocks,https://pyleaudio.com/1000/PCRSTP14.jpg,https://pyleaudio.com/1000/PCRSTP14(2).jpg,https://pyleaudio.com/1000/PCRSTP14(3).jpg,https://pyleaudio.com/1000/PCRSTP14(4).jpg,https://pyleaudio.com/1000/PCRSTP14(5).jpg,0,OUTOFSTOCK,"Car Wheel Stop - Vehicle & Truck Parking Curb Tire Stop, Heavy-Duty Rubber Tire Block (Extra Wide Style)",The Pyle Vehicle & Car Tire Stop - Car Wheel Stop - Vehicle & Truck Parking Curb Tire Stop Heavy-Duty Rubber Tire Block (Extra Wide Style) - Rugged Durable Reliable Wheel Stop - Heavy-Duty Reinforced Curb Tire Block Construction - Provides Convenient Vehicle Parking Assistance - Universal Placement Perfect for Garage Driveway Parking Lot - High-Visibility Bright Yellow Reflective Safety Strips - Marine Grade Waterproof & Weather-Resistant Design - Hassle-Free Tire Stoppers Designed to Be Placed on the Ground Floor - Integrated Mounting Holes for Permanent Installation - Extra Wide Style for Dual Front/Rear Tire Application - Can be Used on Asphalt Gravel and Uneven Surfaces - Used for Car Truck Bus Van Trailer RV Forklift & More - *Mounting Hardware Not Included Optional Mounting Hole Sizes: 20mm Top Opening 15mm Bottom Opening - Recommended Bolt Installation (Asphalt/Cement): 15cm Length 10mm Diameter - Maximum Load Capacity: Up to 44000 lbs. - Construction Material: High-Density Engineered Rubber - Total Wheel Stop Size (L x W x H): 72.1 x 5.9 x 3.94 -inches.<p><strong>Features:</strong></p><ul> <li>Rugged Durable Reliable Wheel Stop <li>Heavy-Duty Reinforced Curb Tire Block Construction <li>Provides Convenient Vehicle Parking Assistance <li>Universal Placement Perfect for Garage Driveway Parking Lot <li>High-Visibility Bright Yellow Reflective Safety Strips <li>Marine Grade Waterproof & Weather-Resistant Design <li>Hassle-Free Tire Stoppers Designed to Be Placed on the Ground Floor <li>Integrated Mounting Holes for Permanent Installation <li>Extra Wide Style for Dual Front/Rear Tire Application <li>Can be Used on Asphalt Gravel and Uneven Surfaces <li>Used for Car Truck Bus Van Trailer RV Forklift & More <li>*Mounting Hardware Not Included </ul><p><strong>Technical Specs:</strong></p><ul> <li>Optional Mounting Hole Sizes: 20mm Top Opening 15mm Bottom Opening <li>Recommended Bolt Installation (Asphalt/Cement): 15cm Length 10mm Diameter <li>Maximum Load Capacity: Up to 44000 lbs. <li>Construction Material: High-Density Engineered Rubber <li>Total Wheel Stop Size (L x W x H): 72.1 x 5.9 x 3.94 -inches</ul><h5>Whats In The Box</h5><li>Heavy-Duty Car Tire Stop,36.99,21,Black,EUR,19120,Sound Around Inc
